,stream_index,source_ip,dest_ip,pkt_count,tcp_src_port,tcp_dest_port,tls_version,tls_max_client_tls_version,tls_server_name,tls_cipher_suites_length,tls_is_heartbeat_present,tls_is_record_limit_extension_present,tls_supported_group_length,tls_key_share_length,tls_selected_group,tls_handshake_ciphersuite,tls_key_share_group,tls_ec_points_format_length,tls_sig_hash_alg_length,tls_cert_length,tls_cert_size,tls_cert_begin,tls_cert_end,tls_handshake_extensions_length,tls_ja3_hash,TOR
94,96,192.168.64.11,23.250.14.98,20,44638,443,0x0303,0x303,www.vv3l5e6ns5lor5d55j67hbm.com,14.0,True,False,13.0,,,0xc030,,3.0,15.0,1.0,573.0,2022-06-26 00:00:00 (UTC),2022-07-21 23:59:59 (UTC),13.0,83d60721ecc423892660e275acc4dffd,1
95,97,192.168.64.11,23.250.14.98,37,44802,443,0x0303,0x303,www.n2x4uzvptm4z3dfkacjtiixc.com,14.0,True,False,13.0,,,0xc030,,3.0,15.0,1.0,573.0,2022-06-26 00:00:00 (UTC),2022-07-21 23:59:59 (UTC),13.0,83d60721ecc423892660e275acc4dffd,1
96,98,192.168.64.11,85.195.208.19,19,53960,9001,0x0303,0x303,www.g47zvlkx33u.com,14.0,True,False,13.0,,,0xc030,,3.0,15.0,1.0,591.0,2022-05-30 00:00:00 (UTC),2023-04-14 00:00:00 (UTC),13.0,83d60721ecc423892660e275acc4dffd,1
97,99,192.168.64.11,158.69.207.216,13,48258,9001,0x0303,0x303,www.7wuxh46nzp5ofnmfp.com,14.0,True,False,13.0,,,0xc030,,3.0,15.0,1.0,579.0,2022-03-14 00:00:00 (UTC),2022-12-07 23:59:59 (UTC),13.0,83d60721ecc423892660e275acc4dffd,1
98,100,192.168.64.11,85.195.208.19,34,53904,9001,0x0303,0x303,www.5jsdh2qurvbvc3knkjaekmlue.com,14.0,True,False,13.0,,,0xc030,,3.0,15.0,1.0,591.0,2022-05-30 00:00:00 (UTC),2023-04-14 00:00:00 (UTC),13.0,83d60721ecc423892660e275acc4dffd,1
99,101,192.168.64.11,158.69.207.216,30,48208,9001,0x0303,0x303,www.ve2d7pp5se5w6nojhwi.com,14.0,True,False,13.0,,,0xc030,,3.0,15.0,1.0,579.0,2022-03-14 00:00:00 (UTC),2022-12-07 23:59:59 (UTC),13.0,83d60721ecc423892660e275acc4dffd,1
100,102,192.168.64.11,23.250.14.98,14,44764,443,0x0303,0x303,www.eni4p.com,14.0,True,False,13.0,,,0xc030,,3.0,15.0,1.0,573.0,2022-06-26 00:00:00 (UTC),2022-07-21 23:59:59 (UTC),13.0,83d60721ecc423892660e275acc4dffd,1
101,103,192.168.64.11,23.250.14.98,36,44536,443,0x0303,0x303,www.ihpif4pf.com,14.0,True,False,13.0,,,0xc030,,3.0,15.0,1.0,573.0,2022-06-26 00:00:00 (UTC),2022-07-21 23:59:59 (UTC),13.0,83d60721ecc423892660e275acc4dffd,1
102,104,192.168.64.11,158.69.207.216,25,47984,9001,0x0303,0x303,www.ci23upnouqx53j76xg.com,14.0,True,False,13.0,,,0xc030,,3.0,15.0,1.0,579.0,2022-03-14 00:00:00 (UTC),2022-12-07 23:59:59 (UTC),13.0,83d60721ecc423892660e275acc4dffd,1
103,105,192.168.64.11,85.195.208.19,32,53856,9001,0x0303,0x303,www.7jgoqe4whrg5rmpzxkbm.com,14.0,True,False,13.0,,,0xc030,,3.0,15.0,1.0,591.0,2022-05-30 00:00:00 (UTC),2023-04-14 00:00:00 (UTC),13.0,83d60721ecc423892660e275acc4dffd,1
104,106,192.168.64.11,158.69.207.216,25,48160,9001,0x0303,0x303,www.xero4pcttdgnz2z5.com,14.0,True,False,13.0,,,0xc030,,3.0,15.0,1.0,579.0,2022-03-14 00:00:00 (UTC),2022-12-07 23:59:59 (UTC),13.0,83d60721ecc423892660e275acc4dffd,1
105,107,192.168.64.11,23.250.14.98,13,44716,443,0x0303,0x303,www.2jg2hk3cae4gns.com,14.0,True,False,13.0,,,0xc030,,3.0,15.0,1.0,573.0,2022-06-26 00:00:00 (UTC),2022-07-21 23:59:59 (UTC),13.0,83d60721ecc423892660e275acc4dffd,1
106,108,192.168.64.11,158.69.207.216,36,48060,9001,0x0303,0x303,www.4l5iw4l7vf6xi3bquhdu6esr.com,14.0,True,False,13.0,,,0xc030,,3.0,15.0,1.0,579.0,2022-03-14 00:00:00 (UTC),2022-12-07 23:59:59 (UTC),13.0,83d60721ecc423892660e275acc4dffd,1
107,109,192.168.64.11,85.195.208.19,25,53766,9001,0x0303,0x303,www.vye4sec7iing3xrkh6h.com,14.0,True,False,13.0,,,0xc030,,3.0,15.0,1.0,591.0,2022-05-30 00:00:00 (UTC),2023-04-14 00:00:00 (UTC),13.0,83d60721ecc423892660e275acc4dffd,1
108,110,192.168.64.11,23.250.14.98,32,44598,443,0x0303,0x303,www.5lmkudpcit3rdqjlypfw.com,14.0,True,False,13.0,,,0xc030,,3.0,15.0,1.0,573.0,2022-06-26 00:00:00 (UTC),2022-07-21 23:59:59 (UTC),13.0,83d60721ecc423892660e275acc4dffd,1
109,111,192.168.64.11,85.195.208.19,13,53756,9001,0x0303,0x303,www.lkcptcgoget35wdzeb.com,14.0,True,False,13.0,,,0xc030,,3.0,15.0,1.0,591.0,2022-05-30 00:00:00 (UTC),2023-04-14 00:00:00 (UTC),13.0,83d60721ecc423892660e275acc4dffd,1
110,112,192.168.64.11,158.69.207.216,31,48054,9001,0x0303,0x303,www.vidv5o.com,14.0,True,False,13.0,,,0xc030,,3.0,15.0,1.0,579.0,2022-03-14 00:00:00 (UTC),2022-12-07 23:59:59 (UTC),13.0,83d60721ecc423892660e275acc4dffd,1
111,113,192.168.64.11,85.195.208.19,39,53654,9001,0x0303,0x303,www.43oaxrxsiao3g26fiqo.com,14.0,True,False,13.0,,,0xc030,,3.0,15.0,1.0,591.0,2022-05-30 00:00:00 (UTC),2023-04-14 00:00:00 (UTC),13.0,83d60721ecc423892660e275acc4dffd,1
112,114,192.168.64.11,158.69.207.216,26,47952,9001,0x0303,0x303,www.y2tx7krzb.com,14.0,True,False,13.0,,,0xc030,,3.0,15.0,1.0,579.0,2022-03-14 00:00:00 (UTC),2022-12-07 23:59:59 (UTC),13.0,83d60721ecc423892660e275acc4dffd,1
113,115,192.168.64.11,23.250.14.98,38,44848,443,0x0303,0x303,www.ncymqfeemp.com,14.0,True,False,13.0,,,0xc030,,3.0,15.0,1.0,573.0,2022-06-26 00:00:00 (UTC),2022-07-21 23:59:59 (UTC),13.0,83d60721ecc423892660e275acc4dffd,1
114,116,192.168.64.11,85.195.208.19,19,54006,9001,0x0303,0x303,www.zvwizo7.com,14.0,True,False,13.0,,,0xc030,,3.0,15.0,1.0,591.0,2022-05-30 00:00:00 (UTC),2023-04-14 00:00:00 (UTC),13.0,83d60721ecc423892660e275acc4dffd,1
115,117,192.168.64.11,158.69.207.216,13,48304,9001,0x0303,0x303,www.mh32iv3bl.com,14.0,True,False,13.0,,,0xc030,,3.0,15.0,1.0,579.0,2022-03-14 00:00:00 (UTC),2022-12-07 23:59:59 (UTC),13.0,83d60721ecc423892660e275acc4dffd,1
116,118,192.168.64.11,85.195.208.19,32,53700,9001,0x0303,0x303,www.lfkn5tns7lv.com,14.0,True,False,13.0,,,0xc030,,3.0,15.0,1.0,591.0,2022-05-30 00:00:00 (UTC),2023-04-14 00:00:00 (UTC),13.0,83d60721ecc423892660e275acc4dffd,1
117,119,192.168.64.11,23.250.14.98,14,44552,443,0x0303,0x303,www.v3defcud3xzpjdbmienjvnu5c.com,14.0,True,False,13.0,,,0xc030,,3.0,15.0,1.0,573.0,2022-06-26 00:00:00 (UTC),2022-07-21 23:59:59 (UTC),13.0,83d60721ecc423892660e275acc4dffd,1
118,120,192.168.64.11,158.69.207.216,25,48006,9001,0x0303,0x303,www.kkgssuop2a6kua4fh74ls7os.com,14.0,True,False,13.0,,,0xc030,,3.0,15.0,1.0,579.0,2022-03-14 00:00:00 (UTC),2022-12-07 23:59:59 (UTC),13.0,83d60721ecc423892660e275acc4dffd,1
119,121,192.168.64.11,23.250.14.98,39,44566,443,0x0303,0x303,www.od6q6j3sygtafaednye.com,14.0,True,False,13.0,,,0xc030,,3.0,15.0,1.0,573.0,2022-06-26 00:00:00 (UTC),2022-07-21 23:59:59 (UTC),13.0,83d60721ecc423892660e275acc4dffd,1
120,122,192.168.64.11,158.69.207.216,14,48020,9001,0x0303,0x303,www.oefrpzib6mne6dnggadz.com,14.0,True,False,13.0,,,0xc030,,3.0,15.0,1.0,579.0,2022-03-14 00:00:00 (UTC),2022-12-07 23:59:59 (UTC),13.0,83d60721ecc423892660e275acc4dffd,1
121,123,192.168.64.11,85.195.208.19,19,53726,9001,0x0303,0x303,www.f3h2yjdi7r6vodfcrh7.com,14.0,True,False,13.0,,,0xc030,,3.0,15.0,1.0,591.0,2022-05-30 00:00:00 (UTC),2023-04-14 00:00:00 (UTC),13.0,83d60721ecc423892660e275acc4dffd,1
122,124,192.168.64.11,85.195.208.19,31,53984,9001,0x0303,0x303,www.7sa3pzo2gircprxj5gvahuc.com,14.0,True,False,13.0,,,0xc030,,3.0,15.0,1.0,591.0,2022-05-30 00:00:00 (UTC),2023-04-14 00:00:00 (UTC),13.0,83d60721ecc423892660e275acc4dffd,1
123,125,192.168.64.11,23.250.14.98,31,44836,443,0x0303,0x303,www.245xvetgvy2edqt.com,14.0,True,False,13.0,,,0xc030,,3.0,15.0,1.0,573.0,2022-06-26 00:00:00 (UTC),2022-07-21 23:59:59 (UTC),13.0,83d60721ecc423892660e275acc4dffd,1
124,126,192.168.64.11,85.195.208.19,33,53732,9001,0x0303,0x303,www.rmre4decxjenlm2lkbc.com,14.0,True,False,13.0,,,0xc030,,3.0,15.0,1.0,591.0,2022-05-30 00:00:00 (UTC),2023-04-14 00:00:00 (UTC),13.0,83d60721ecc423892660e275acc4dffd,1
125,127,192.168.64.11,23.250.14.98,13,44590,443,0x0303,0x303,www.kj6wkgx6.com,14.0,True,False,13.0,,,0xc030,,3.0,15.0,1.0,573.0,2022-06-26 00:00:00 (UTC),2022-07-21 23:59:59 (UTC),13.0,83d60721ecc423892660e275acc4dffd,1
126,128,192.168.64.11,158.69.207.216,25,48038,9001,0x0303,0x303,www.d7ha5nbbdkpkhablj7l5ir5qy.com,14.0,True,False,13.0,,,0xc030,,3.0,15.0,1.0,579.0,2022-03-14 00:00:00 (UTC),2022-12-07 23:59:59 (UTC),13.0,83d60721ecc423892660e275acc4dffd,1
127,129,192.168.64.11,158.69.207.216,35,48216,9001,0x0303,0x303,www.cdpcrmces6odg6yugzly.com,14.0,True,False,13.0,,,0xc030,,3.0,15.0,1.0,579.0,2022-03-14 00:00:00 (UTC),2022-12-07 23:59:59 (UTC),13.0,83d60721ecc423892660e275acc4dffd,1
128,130,192.168.64.11,85.195.208.19,20,53928,9001,0x0303,0x303,www.whro5oeqc3ua2hub.com,14.0,True,False,13.0,,,0xc030,,3.0,15.0,1.0,591.0,2022-05-30 00:00:00 (UTC),2023-04-14 00:00:00 (UTC),13.0,83d60721ecc423892660e275acc4dffd,1
129,131,192.168.64.11,23.250.14.98,19,44780,443,0x0303,0x303,www.koelxa33iby3wibj3s3ip.com,14.0,True,False,13.0,,,0xc030,,3.0,15.0,1.0,573.0,2022-06-26 00:00:00 (UTC),2022-07-21 23:59:59 (UTC),13.0,83d60721ecc423892660e275acc4dffd,1
130,132,192.168.64.11,85.195.208.19,27,53824,9001,0x0303,0x303,www.twrw34.com,14.0,True,False,13.0,,,0xc030,,3.0,15.0,1.0,591.0,2022-05-30 00:00:00 (UTC),2023-04-14 00:00:00 (UTC),13.0,83d60721ecc423892660e275acc4dffd,1
131,133,192.168.64.11,158.69.207.216,31,48126,9001,0x0303,0x303,www.qohn3.com,14.0,True,False,13.0,,,0xc030,,3.0,15.0,1.0,579.0,2022-03-14 00:00:00 (UTC),2022-12-07 23:59:59 (UTC),13.0,83d60721ecc423892660e275acc4dffd,1
132,134,192.168.64.11,23.250.14.98,13,44684,443,0x0303,0x303,www.tykjw3zdjr3smcrep2gavqkn.com,14.0,True,False,13.0,,,0xc030,,3.0,15.0,1.0,573.0,2022-06-26 00:00:00 (UTC),2022-07-21 23:59:59 (UTC),13.0,83d60721ecc423892660e275acc4dffd,1
133,135,192.168.64.11,85.195.208.19,32,53808,9001,0x0303,0x303,www.zsvaiir4f2qkbfknroyrv.com,14.0,True,False,13.0,,,0xc030,,3.0,15.0,1.0,591.0,2022-05-30 00:00:00 (UTC),2023-04-14 00:00:00 (UTC),13.0,83d60721ecc423892660e275acc4dffd,1
134,136,192.168.64.11,23.250.14.98,14,44664,443,0x0303,0x303,www.rkk4x.com,14.0,True,False,13.0,,,0xc030,,3.0,15.0,1.0,573.0,2022-06-26 00:00:00 (UTC),2022-07-21 23:59:59 (UTC),13.0,83d60721ecc423892660e275acc4dffd,1
135,137,192.168.64.11,158.69.207.216,25,48114,9001,0x0303,0x303,www.bgaxshx3xme.com,14.0,True,False,13.0,,,0xc030,,3.0,15.0,1.0,579.0,2022-03-14 00:00:00 (UTC),2022-12-07 23:59:59 (UTC),13.0,83d60721ecc423892660e275acc4dffd,1
136,138,192.168.64.11,158.69.207.216,32,48184,9001,0x0303,0x303,www.3dk2cqxqj7iq.com,14.0,True,False,13.0,,,0xc030,,3.0,15.0,1.0,579.0,2022-03-14 00:00:00 (UTC),2022-12-07 23:59:59 (UTC),13.0,83d60721ecc423892660e275acc4dffd,1
137,139,192.168.64.11,23.250.14.98,25,44740,443,0x0303,0x303,www.sjh5nuy76w3nx.com,14.0,True,False,13.0,,,0xc030,,3.0,15.0,1.0,573.0,2022-06-26 00:00:00 (UTC),2022-07-21 23:59:59 (UTC),13.0,83d60721ecc423892660e275acc4dffd,1
138,140,192.168.64.11,85.195.208.19,14,53898,9001,0x0303,0x303,www.77yolfpu45tv2.com,14.0,True,False,13.0,,,0xc030,,3.0,15.0,1.0,591.0,2022-05-30 00:00:00 (UTC),2023-04-14 00:00:00 (UTC),13.0,83d60721ecc423892660e275acc4dffd,1
139,141,192.168.64.11,23.250.14.98,18,44470,443,0x0303,0x303,www.budae2riuidco3.com,14.0,True,False,13.0,,,0xc030,,3.0,15.0,1.0,573.0,2022-06-26 00:00:00 (UTC),2022-07-21 23:59:59 (UTC),13.0,83d60721ecc423892660e275acc4dffd,1
140,142,192.168.64.11,85.195.208.19,44,53624,9001,0x0303,0x303,www.en7zftv73d.com,14.0,True,False,13.0,,,0xc030,,3.0,15.0,1.0,591.0,2022-05-30 00:00:00 (UTC),2023-04-14 00:00:00 (UTC),13.0,83d60721ecc423892660e275acc4dffd,1
141,143,192.168.64.11,158.69.207.216,13,47928,9001,0x0303,0x303,www.tumcjxaaouxrklbdqiw6.com,14.0,True,False,13.0,,,0xc030,,3.0,15.0,1.0,579.0,2022-03-14 00:00:00 (UTC),2022-12-07 23:59:59 (UTC),13.0,83d60721ecc423892660e275acc4dffd,1
142,144,192.168.64.11,23.250.14.98,29,44644,443,0x0303,0x303,www.xptt4uot6cvuvhdvo.com,14.0,True,False,13.0,,,0xc030,,3.0,15.0,1.0,573.0,2022-06-26 00:00:00 (UTC),2022-07-21 23:59:59 (UTC),13.0,83d60721ecc423892660e275acc4dffd,1
143,145,192.168.64.11,85.195.208.19,31,53796,9001,0x0303,0x303,www.sexdk.com,14.0,True,False,13.0,,,0xc030,,3.0,15.0,1.0,591.0,2022-05-30 00:00:00 (UTC),2023-04-14 00:00:00 (UTC),13.0,83d60721ecc423892660e275acc4dffd,1
144,146,192.168.64.11,23.250.14.98,20,44488,443,0x0303,0x303,www.ovbilapgr.com,14.0,True,False,13.0,,,0xc030,,3.0,15.0,1.0,573.0,2022-06-26 00:00:00 (UTC),2022-07-21 23:59:59 (UTC),13.0,83d60721ecc423892660e275acc4dffd,1
145,147,192.168.64.11,158.69.207.216,19,47936,9001,0x0303,0x303,www.cai7cnjxhhue7w5w4.com,14.0,True,False,13.0,,,0xc030,,3.0,15.0,1.0,579.0,2022-03-14 00:00:00 (UTC),2022-12-07 23:59:59 (UTC),13.0,83d60721ecc423892660e275acc4dffd,1
146,148,192.168.64.11,85.195.208.19,18,53648,9001,0x0303,0x303,www.7hh3rbeo4ktoni2ha2oylm.com,14.0,True,False,13.0,,,0xc030,,3.0,15.0,1.0,591.0,2022-05-30 00:00:00 (UTC),2023-04-14 00:00:00 (UTC),13.0,83d60721ecc423892660e275acc4dffd,1
147,149,192.168.64.11,172.106.112.42,30,60316,443,0x0303,0x303,www.ysxfa6actal6.com,14.0,True,False,13.0,,,0xc030,,3.0,15.0,1.0,585.0,2022-06-11 00:00:00 (UTC),2023-01-17 00:00:00 (UTC),13.0,83d60721ecc423892660e275acc4dffd,1
148,150,192.168.64.11,95.216.33.58,31,42448,443,0x0303,0x303,www.jlwbt4ffofppp3zt7tfoxiqs.com,14.0,True,False,13.0,,,0xc030,,3.0,15.0,1.0,580.0,2022-02-13 00:00:00 (UTC),2022-10-08 23:59:59 (UTC),13.0,83d60721ecc423892660e275acc4dffd,1
149,151,192.168.64.11,95.216.33.58,29,42282,443,0x0303,0x303,www.snxtzc.com,14.0,True,False,13.0,,,0xc030,,3.0,15.0,1.0,580.0,2022-02-13 00:00:00 (UTC),2022-10-08 23:59:59 (UTC),13.0,83d60721ecc423892660e275acc4dffd,1
150,152,192.168.64.11,172.106.112.42,31,60154,443,0x0303,0x303,www.ei7ni.com,14.0,True,False,13.0,,,0xc030,,3.0,15.0,1.0,585.0,2022-06-11 00:00:00 (UTC),2023-01-17 00:00:00 (UTC),13.0,83d60721ecc423892660e275acc4dffd,1
151,153,192.168.64.11,95.216.33.58,36,42416,443,0x0303,0x303,www.lrojhfildf.com,14.0,True,False,13.0,,,0xc030,,3.0,15.0,1.0,580.0,2022-02-13 00:00:00 (UTC),2022-10-08 23:59:59 (UTC),13.0,83d60721ecc423892660e275acc4dffd,1
152,154,192.168.64.11,172.106.112.42,31,60288,443,0x0303,0x303,www.oyvxby6p7pg.com,14.0,True,False,13.0,,,0xc030,,3.0,15.0,1.0,585.0,2022-06-11 00:00:00 (UTC),2023-01-17 00:00:00 (UTC),13.0,83d60721ecc423892660e275acc4dffd,1
153,155,192.168.64.11,172.106.112.42,38,60090,443,0x0303,0x303,www.ltwtnzjaj.com,14.0,True,False,13.0,,,0xc030,,3.0,15.0,1.0,585.0,2022-06-11 00:00:00 (UTC),2023-01-17 00:00:00 (UTC),13.0,83d60721ecc423892660e275acc4dffd,1
154,156,192.168.64.11,95.216.33.58,19,42222,443,0x0303,0x303,www.nbot4jrlxmswm.com,14.0,True,False,13.0,,,0xc030,,3.0,15.0,1.0,580.0,2022-02-13 00:00:00 (UTC),2022-10-08 23:59:59 (UTC),13.0,83d60721ecc423892660e275acc4dffd,1
155,157,192.168.64.11,185.14.30.57,13,55838,9001,0x0303,0x303,www.xonwm2zg453nft4efjfl.com,14.0,True,False,13.0,,,0xc030,,3.0,15.0,1.0,588.0,2022-05-03 00:00:00 (UTC),2022-10-19 23:59:59 (UTC),13.0,83d60721ecc423892660e275acc4dffd,1
156,158,192.168.64.11,95.216.33.58,50,42356,443,0x0303,0x303,www.4ubxyh5z6c5g3k3.com,14.0,True,False,13.0,,,0xc030,,3.0,15.0,1.0,580.0,2022-02-13 00:00:00 (UTC),2022-10-08 23:59:59 (UTC),13.0,83d60721ecc423892660e275acc4dffd,1
157,159,192.168.64.11,185.14.30.57,13,55972,9001,0x0303,0x303,www.t6727blpucbqloqeqzhex3.com,14.0,True,False,13.0,,,0xc030,,3.0,15.0,1.0,588.0,2022-05-03 00:00:00 (UTC),2022-10-19 23:59:59 (UTC),13.0,83d60721ecc423892660e275acc4dffd,1
158,160,192.168.64.11,185.14.30.57,19,56098,9001,0x0303,0x303,www.a7hinmq4taraykrolrv.com,14.0,True,False,13.0,,,0xc030,,3.0,15.0,1.0,588.0,2022-05-03 00:00:00 (UTC),2022-10-19 23:59:59 (UTC),13.0,83d60721ecc423892660e275acc4dffd,1
159,161,192.168.64.11,95.216.33.58,14,42496,443,0x0303,0x303,www.rmfrau.com,14.0,True,False,13.0,,,0xc030,,3.0,15.0,1.0,580.0,2022-02-13 00:00:00 (UTC),2022-10-08 23:59:59 (UTC),13.0,83d60721ecc423892660e275acc4dffd,1
160,162,192.168.64.11,172.106.112.42,19,60370,443,0x0303,0x303,www.oyfbsgysnfnpibacr2tmadde.com,14.0,True,False,13.0,,,0xc030,,3.0,15.0,1.0,585.0,2022-06-11 00:00:00 (UTC),2023-01-17 00:00:00 (UTC),13.0,83d60721ecc423892660e275acc4dffd,1
161,163,192.168.64.11,95.216.33.58,17,42386,443,0x0303,0x303,www.wmg3bhul.com,14.0,True,False,13.0,,,0xc030,,3.0,15.0,1.0,580.0,2022-02-13 00:00:00 (UTC),2022-10-08 23:59:59 (UTC),13.0,83d60721ecc423892660e275acc4dffd,1
162,164,192.168.64.11,172.106.112.42,24,60258,443,0x0303,0x303,www.73qlzxatkpbvnwpjlrflqy.com,14.0,True,False,13.0,,,0xc030,,3.0,15.0,1.0,585.0,2022-06-11 00:00:00 (UTC),2023-01-17 00:00:00 (UTC),13.0,83d60721ecc423892660e275acc4dffd,1
163,165,192.168.64.11,185.14.30.57,13,56004,9001,0x0303,0x303,www.cp2lkw7ds63rbfdgjb2b54.com,14.0,True,False,13.0,,,0xc030,,3.0,15.0,1.0,588.0,2022-05-03 00:00:00 (UTC),2022-10-19 23:59:59 (UTC),13.0,83d60721ecc423892660e275acc4dffd,1
164,166,192.168.64.11,172.106.112.42,36,60330,443,0x0303,0x303,www.6k4tu563fxo3fni6zvr6yjfa.com,14.0,True,False,13.0,,,0xc030,,3.0,15.0,1.0,585.0,2022-06-11 00:00:00 (UTC),2023-01-17 00:00:00 (UTC),13.0,83d60721ecc423892660e275acc4dffd,1
165,167,192.168.64.11,185.14.30.57,25,56070,9001,0x0303,0x303,www.b6p34rzakwd3zqjcb6dbe3jm.com,14.0,True,False,13.0,,,0xc030,,3.0,15.0,1.0,588.0,2022-05-03 00:00:00 (UTC),2022-10-19 23:59:59 (UTC),13.0,83d60721ecc423892660e275acc4dffd,1
166,168,192.168.64.11,95.216.33.58,32,42204,443,0x0303,0x303,www.up7pxyghvcekzwne4dxzbu4.com,14.0,True,False,13.0,,,0xc030,,3.0,15.0,1.0,580.0,2022-02-13 00:00:00 (UTC),2022-10-08 23:59:59 (UTC),13.0,83d60721ecc423892660e275acc4dffd,1
167,169,192.168.64.11,172.106.112.42,25,60076,443,0x0303,0x303,www.qffpfmfbvuszipovzmnnwl.com,14.0,True,False,13.0,,,0xc030,,3.0,15.0,1.0,585.0,2022-06-11 00:00:00 (UTC),2023-01-17 00:00:00 (UTC),13.0,83d60721ecc423892660e275acc4dffd,1
168,170,192.168.64.11,185.14.30.57,13,55822,9001,0x0303,0x303,www.dgj6cgmrke.com,14.0,True,False,13.0,,,0xc030,,3.0,15.0,1.0,588.0,2022-05-03 00:00:00 (UTC),2022-10-19 23:59:59 (UTC),13.0,83d60721ecc423892660e275acc4dffd,1
169,171,192.168.64.11,172.106.112.42,35,60120,443,0x0303,0x303,www.vieuewg.com,14.0,True,False,13.0,,,0xc030,,3.0,15.0,1.0,585.0,2022-06-11 00:00:00 (UTC),2023-01-17 00:00:00 (UTC),13.0,83d60721ecc423892660e275acc4dffd,1
170,172,192.168.64.11,185.14.30.57,25,55860,9001,0x0303,0x303,www.siimxbtcewpe.com,14.0,True,False,13.0,,,0xc030,,3.0,15.0,1.0,588.0,2022-05-03 00:00:00 (UTC),2022-10-19 23:59:59 (UTC),13.0,83d60721ecc423892660e275acc4dffd,1
171,173,192.168.64.11,95.216.33.58,13,42260,443,0x0303,0x303,www.q6la2z76hxt5dj6mwd5o6zam.com,14.0,True,False,13.0,,,0xc030,,3.0,15.0,1.0,580.0,2022-02-13 00:00:00 (UTC),2022-10-08 23:59:59 (UTC),13.0,83d60721ecc423892660e275acc4dffd,1
172,174,192.168.64.11,95.216.33.58,42,42312,443,0x0303,0x303,www.d7twsrmwcwebdzvfnulb6ymv.com,14.0,True,False,13.0,,,0xc030,,3.0,15.0,1.0,580.0,2022-02-13 00:00:00 (UTC),2022-10-08 23:59:59 (UTC),13.0,83d60721ecc423892660e275acc4dffd,1
173,175,192.168.64.11,172.106.112.42,13,60190,443,0x0303,0x303,www.gp5kcdjwv5xzzeziuan.com,14.0,True,False,13.0,,,0xc030,,3.0,15.0,1.0,585.0,2022-06-11 00:00:00 (UTC),2023-01-17 00:00:00 (UTC),13.0,83d60721ecc423892660e275acc4dffd,1
174,176,192.168.64.11,185.14.30.57,13,55930,9001,0x0303,0x303,www.komno5ar66cch2lwcfyr7ec.com,14.0,True,False,13.0,,,0xc030,,3.0,15.0,1.0,588.0,2022-05-03 00:00:00 (UTC),2022-10-19 23:59:59 (UTC),13.0,83d60721ecc423892660e275acc4dffd,1
175,177,192.168.64.11,185.14.30.57,37,55764,9001,0x0303,0x303,www.fqhxbpna.com,14.0,True,False,13.0,,,0xc030,,3.0,15.0,1.0,588.0,2022-05-03 00:00:00 (UTC),2022-10-19 23:59:59 (UTC),13.0,83d60721ecc423892660e275acc4dffd,1
176,178,192.168.64.11,172.106.112.42,19,60032,443,0x0303,0x303,www.antac.com,14.0,True,False,13.0,,,0xc030,,3.0,15.0,1.0,585.0,2022-06-11 00:00:00 (UTC),2023-01-17 00:00:00 (UTC),13.0,83d60721ecc423892660e275acc4dffd,1
177,179,192.168.64.11,95.216.33.58,13,42166,443,0x0303,0x303,www.k4woe.com,14.0,True,False,13.0,,,0xc030,,3.0,15.0,1.0,580.0,2022-02-13 00:00:00 (UTC),2022-10-08 23:59:59 (UTC),13.0,83d60721ecc423892660e275acc4dffd,1
178,180,192.168.64.11,95.216.33.58,24,42474,443,0x0303,0x303,www.nlufrv6.com,14.0,True,False,13.0,,,0xc030,,3.0,15.0,1.0,580.0,2022-02-13 00:00:00 (UTC),2022-10-08 23:59:59 (UTC),13.0,83d60721ecc423892660e275acc4dffd,1
179,181,192.168.64.11,185.14.30.57,25,56084,9001,0x0303,0x303,www.ueaz6advek.com,14.0,True,False,13.0,,,0xc030,,3.0,15.0,1.0,588.0,2022-05-03 00:00:00 (UTC),2022-10-19 23:59:59 (UTC),13.0,83d60721ecc423892660e275acc4dffd,1
180,182,192.168.64.11,172.106.112.42,23,60354,443,0x0303,0x303,www.ir45tsg5jigt.com,14.0,True,False,13.0,,,0xc030,,3.0,15.0,1.0,585.0,2022-06-11 00:00:00 (UTC),2023-01-17 00:00:00 (UTC),13.0,83d60721ecc423892660e275acc4dffd,1
181,183,192.168.64.11,185.14.30.57,27,55874,9001,0x0303,0x303,www.bwdf.com,14.0,True,False,13.0,,,0xc030,,3.0,15.0,1.0,588.0,2022-05-03 00:00:00 (UTC),2022-10-19 23:59:59 (UTC),13.0,83d60721ecc423892660e275acc4dffd,1
182,184,192.168.64.11,95.216.33.58,13,42272,443,0x0303,0x303,www.2d252jqljhar5.com,14.0,True,False,13.0,,,0xc030,,3.0,15.0,1.0,580.0,2022-02-13 00:00:00 (UTC),2022-10-08 23:59:59 (UTC),13.0,83d60721ecc423892660e275acc4dffd,1
183,185,192.168.64.11,172.106.112.42,20,60146,443,0x0303,0x303,www.6y6hg5fu6l5k6kiu2b.com,14.0,True,False,13.0,,,0xc030,,3.0,15.0,1.0,585.0,2022-06-11 00:00:00 (UTC),2023-01-17 00:00:00 (UTC),13.0,83d60721ecc423892660e275acc4dffd,1
184,186,192.168.64.11,185.14.30.57,32,56114,9001,0x0303,0x303,www.bfs2.com,14.0,True,False,13.0,,,0xc030,,3.0,15.0,1.0,588.0,2022-05-03 00:00:00 (UTC),2022-10-19 23:59:59 (UTC),13.0,83d60721ecc423892660e275acc4dffd,1
